:END_ID(Transaction),:START_ID(Owner),:TYPE
27136,BROWN JULIE A,MADE_TRANSACTION
27137,FRAZIER LARRY D,MADE_TRANSACTION
27138,BARCLAY WILLIAM E,MADE_TRANSACTION
27139,BARCLAY WILLIAM E,MADE_TRANSACTION
27140,FRAZIER LARRY D,MADE_TRANSACTION
27141,Pitt Douglas M,MADE_TRANSACTION
27142,Pitt Douglas M,MADE_TRANSACTION
27143,Haden Grant Q.,MADE_TRANSACTION
27144,Haden Grant Q.,MADE_TRANSACTION
27145,Massiani Luis,MADE_TRANSACTION
27146,Frost Gamma Investment Trust,MADE_TRANSACTION
27147,Frost Gamma Investment Trust,MADE_TRANSACTION
27148,Verma Vikram,MADE_TRANSACTION
27149,"Columbia Pacific Advisors, LLC",MADE_TRANSACTION
27150,"Versant Venture Capital V, L.P.",MADE_TRANSACTION
27151,CREATURA MARK,MADE_TRANSACTION
27152,Murray Steven J,MADE_TRANSACTION
27153,THOMPSON SAMME L,MADE_TRANSACTION
27154,NIELSEN STEVEN E,MADE_TRANSACTION
27155,Hill Thomas W.,MADE_TRANSACTION
27156,Mason Christopher,MADE_TRANSACTION
27157,QUARLES DAVID A,MADE_TRANSACTION
27158,Smith Barbara,MADE_TRANSACTION
27159,Porter Tracy L,MADE_TRANSACTION
27160,ESTES TIMOTHY R,MADE_TRANSACTION
27161,ESTES TIMOTHY R,MADE_TRANSACTION
27162,LINDSEY MARY A,MADE_TRANSACTION
27163,KIRKPATRICK PAUL K.,MADE_TRANSACTION
27164,Pichai Sundar,MADE_TRANSACTION
27165,HICKEY ADAM R,MADE_TRANSACTION
27166,TOMPKINS NICHOLAS,MADE_TRANSACTION
27167,HATTEN TERRY P.,MADE_TRANSACTION
27168,Golden Deborah A,MADE_TRANSACTION
27169,ELMORE JOHN C.,MADE_TRANSACTION
27170,Lober Ralph J II,MADE_TRANSACTION
27171,Lober Ralph J II,MADE_TRANSACTION
27172,BATCHELOR ADAM B.,MADE_TRANSACTION
27173,Rascoff Spencer M,MADE_TRANSACTION
27174,Rascoff Spencer M,MADE_TRANSACTION
27175,Rascoff Spencer M,MADE_TRANSACTION
27176,Rascoff Spencer M,MADE_TRANSACTION
27177,Rascoff Spencer M,MADE_TRANSACTION
27178,ALVARADO JOSEPH,MADE_TRANSACTION
27179,MUCKIAN WILLIAM M,MADE_TRANSACTION
27180,van Kralingen Bridget A,MADE_TRANSACTION
27181,FARR DAVID N,MADE_TRANSACTION
27182,FARR DAVID N,MADE_TRANSACTION
27183,FARR DAVID N,MADE_TRANSACTION
27184,Greene Diane B,MADE_TRANSACTION
27185,Greene Diane B,MADE_TRANSACTION
27186,MasterCard Foundation,MADE_TRANSACTION
27187,MasterCard Foundation,MADE_TRANSACTION
27188,Norton Thomas F,MADE_TRANSACTION
27189,Kaminski Jeff,MADE_TRANSACTION
27190,PRAW ALBERT Z,MADE_TRANSACTION
27191,Vahaviolos Sotirios J.,MADE_TRANSACTION
27192,McNiff Michael S.,MADE_TRANSACTION
27193,LITCHFORD MIKE,MADE_TRANSACTION
27194,Wallace Mark Kenneth,MADE_TRANSACTION
27195,BOLIN TOM W,MADE_TRANSACTION
27196,DILLARD WILLIAM T II,MADE_TRANSACTION
27197,CHANDRASHEKAR SRIRAM,MADE_TRANSACTION
27198,Goldberg Brian,MADE_TRANSACTION
27199,Edwards Peter John,MADE_TRANSACTION
27200,Redeker Michael John,MADE_TRANSACTION
27201,Pfeiffer Johan Fredrik,MADE_TRANSACTION
27202,MEYERCORD EDWARD,MADE_TRANSACTION
27203,Albert Harold,MADE_TRANSACTION
27204,MCDONALD R BRUCE,MADE_TRANSACTION
27205,RANDALL DEENA M,MADE_TRANSACTION
27206,Bryant Diane M,MADE_TRANSACTION
27207,BLANKENSHIP GEORGE D,MADE_TRANSACTION
27208,BLANKENSHIP GEORGE D,MADE_TRANSACTION
27209,BLANKENSHIP GEORGE D,MADE_TRANSACTION
27210,BLANKENSHIP GEORGE D,MADE_TRANSACTION
27211,Maloney Matthew M.,MADE_TRANSACTION
27212,Maloney Matthew M.,MADE_TRANSACTION
27213,van 't Noordende Alexander M,MADE_TRANSACTION
27214,NAGEL VERNON J,MADE_TRANSACTION
27215,Black Mark A,MADE_TRANSACTION
27216,REECE RICHARD K,MADE_TRANSACTION
27217,Sell Robert E,MADE_TRANSACTION
27218,Ollagnier Jean-Marc,MADE_TRANSACTION
27219,Lumb Richard,MADE_TRANSACTION
27220,Jerdee Chad T,MADE_TRANSACTION
27221,CLARK RICHARD P,MADE_TRANSACTION
27222,Allman Geoffrey P,MADE_TRANSACTION
27223,Harkness Eric D.,MADE_TRANSACTION
27224,Harkness Eric D.,MADE_TRANSACTION
27225,KOPNISKY JACK L,MADE_TRANSACTION
27226,ADDISON JIMMY E,MADE_TRANSACTION
27227,HESS DEAN H,MADE_TRANSACTION
27228,"Berkley Capital, LLC",MADE_TRANSACTION
27229,Bibb Judson William III,MADE_TRANSACTION
27230,Bibb Judson William III,MADE_TRANSACTION
27231,Hobart Brian E,MADE_TRANSACTION
27232,Wood Jonathan S,MADE_TRANSACTION
27233,Little Paul R,MADE_TRANSACTION
27234,Tully Kevin B,MADE_TRANSACTION
27235,Soder Douglas L,MADE_TRANSACTION
27236,Marcotte Robert L,MADE_TRANSACTION
27237,ALDER KENTON K,MADE_TRANSACTION
27238,KING NUALA M,MADE_TRANSACTION
27239,Hochberg Philip Scott,MADE_TRANSACTION
27240,Asrat Mekonnen P.,MADE_TRANSACTION
27241,Conceicao Cassio,MADE_TRANSACTION
27242,SILLS ARTHUR S,MADE_TRANSACTION
27243,Masselli Sandy J Jr,MADE_TRANSACTION
27244,Hagee Michael William,MADE_TRANSACTION
27245,Hagee Michael William,MADE_TRANSACTION
27246,Oatman Heather Marie,MADE_TRANSACTION
27247,POSEDEL RHEA J,MADE_TRANSACTION
27248,POSEDEL RHEA J,MADE_TRANSACTION
27249,POSEDEL RHEA J,MADE_TRANSACTION
27250,DAVIDSON SPENCER,MADE_TRANSACTION
27251,Wallace James H,MADE_TRANSACTION
27252,Nash Kevin C,MADE_TRANSACTION
27253,Nash Kevin C,MADE_TRANSACTION
27254,Nash Kevin C,MADE_TRANSACTION
27255,BARABE TIMOTHY C,MADE_TRANSACTION
27256,SCHNECK JAMES J,MADE_TRANSACTION
27257,HIGDON LEO I JR,MADE_TRANSACTION
27258,Patrick John J Jr.,MADE_TRANSACTION
27259,TRUST FBO ALTSCHUL EMILY H UAD 12 15 72,MADE_TRANSACTION
27260,ALTSCHUL ARTHUR G JR,MADE_TRANSACTION
27261,SLOANE BARRY R,MADE_TRANSACTION
27262,Singer Harry,MADE_TRANSACTION
27263,CARLSON THOMAS J,MADE_TRANSACTION
27264,CARLSON THOMAS J,MADE_TRANSACTION
27265,BATEMAN GILES H,MADE_TRANSACTION
27266,PETTERSON DAVID S,MADE_TRANSACTION
27267,Thomason Linton J,MADE_TRANSACTION
27268,Thomason Linton J,MADE_TRANSACTION
27269,CAMILLI KATHLEEN M,MADE_TRANSACTION
27270,Hylen Christopher,MADE_TRANSACTION
27271,MARRS DOUGLAS W,MADE_TRANSACTION
27272,MARRS DOUGLAS W,MADE_TRANSACTION
27273,COPELAND REX A,MADE_TRANSACTION
27274,COPELAND REX A,MADE_TRANSACTION
27275,TURNER JOSEPH W,MADE_TRANSACTION
27276,TURNER JOSEPH W,MADE_TRANSACTION
27277,TURNER WILLIAM V,MADE_TRANSACTION
27278,TURNER WILLIAM V,MADE_TRANSACTION
27279,TURNER WILLIAM V,MADE_TRANSACTION
27280,Whitwell Rodney,MADE_TRANSACTION
27281,STEINERT EARL A JR,MADE_TRANSACTION
27282,STEINERT EARL A JR,MADE_TRANSACTION
27283,Peoples James R.,MADE_TRANSACTION
27284,BROWN JULIE A,MADE_TRANSACTION
27285,BROWN JULIE A,MADE_TRANSACTION
27286,BARCLAY WILLIAM E,MADE_TRANSACTION
27287,FRAZIER LARRY D,MADE_TRANSACTION
27288,FRAZIER LARRY D,MADE_TRANSACTION
27289,BARCLAY WILLIAM E,MADE_TRANSACTION
27290,Pitt Douglas M,MADE_TRANSACTION
27291,Haden Grant Q.,MADE_TRANSACTION
27292,Haden Grant Q.,MADE_TRANSACTION
27293,Pitt Douglas M,MADE_TRANSACTION
27294,Massiani Luis,MADE_TRANSACTION
27295,Vizirgianakis Stavros G.,MADE_TRANSACTION
27296,FROST PHILLIP MD ET AL,MADE_TRANSACTION
27297,Verma Vikram,MADE_TRANSACTION
27298,Ward Robert,MADE_TRANSACTION
27299,"Columbia Pacific Advisors, LLC",MADE_TRANSACTION
27300,"Columbia Pacific Advisors, LLC",MADE_TRANSACTION
27301,PEER DEVELOPMENTS LTD,MADE_TRANSACTION
27302,PEER DEVELOPMENTS LTD,MADE_TRANSACTION
27303,Synnex Technology International CORP,MADE_TRANSACTION
27304,Schwimmer Howard,MADE_TRANSACTION
27305,SILVER STAR DEVEOPMENTS LTD,MADE_TRANSACTION
27306,SILVER STAR DEVEOPMENTS LTD,MADE_TRANSACTION
27307,MiTAC International CORP,MADE_TRANSACTION
27308,MiTAC International CORP,MADE_TRANSACTION
27309,MARTIN BRYAN R,MADE_TRANSACTION
27310,MOLINA JOHN C,MADE_TRANSACTION
27311,Cooper Cathy E,MADE_TRANSACTION
27312,Russo Carl,MADE_TRANSACTION
27313,Taube Seth,MADE_TRANSACTION
27314,ALIABADI MANOOCHER M,MADE_TRANSACTION
27315,LEVINE TILLY,MADE_TRANSACTION
27316,LEVINE TILLY,MADE_TRANSACTION
27317,SIMON IRWIN D,MADE_TRANSACTION
27318,Hakeman Darren J.,MADE_TRANSACTION
27319,Bergman Judson,MADE_TRANSACTION
27320,"Frontier Merger Sub, LLC",MADE_TRANSACTION
27321,Spiro Alex,MADE_TRANSACTION
27322,Jorgensen Blake J,MADE_TRANSACTION
27323,desGarennes Kenneth,MADE_TRANSACTION
27324,KELLOGG PETER R,MADE_TRANSACTION
27325,TERRY CHRIS,MADE_TRANSACTION
27326,Martino Roxanne M,MADE_TRANSACTION
27327,Chariag Belgacem,MADE_TRANSACTION
27328,Ross Kimberly A.,MADE_TRANSACTION
27329,BARTON RICHARD N,MADE_TRANSACTION
27330,BARTON RICHARD N,MADE_TRANSACTION
27331,BARTON RICHARD N,MADE_TRANSACTION
27332,Mekhiche Mike M,MADE_TRANSACTION
27333,HARATUNIAN MELANIE,MADE_TRANSACTION
27334,HARATUNIAN MELANIE,MADE_TRANSACTION
27335,MCCONNELL RICK M,MADE_TRANSACTION
27336,Ajdler Arnaud,MADE_TRANSACTION
27337,Shafer Matthew T,MADE_TRANSACTION
27338,WILKIN NEIL D JR,MADE_TRANSACTION
27339,Braendeland Jan Egil,MADE_TRANSACTION
27340,Lone Star Value Management LLC,MADE_TRANSACTION
27341,Abdi Behrooz L.,MADE_TRANSACTION
27342,Abrahams Craig Justin,MADE_TRANSACTION
27343,Garber Mitchell Alan,MADE_TRANSACTION
27344,POLLI GREGORY,MADE_TRANSACTION
27345,POLLI GREGORY,MADE_TRANSACTION
27346,SALZMAN ERIC,MADE_TRANSACTION
27347,Ferris Gerald P,MADE_TRANSACTION
27348,Calcaterra Chris M.,MADE_TRANSACTION
27349,Bonomo Charles,MADE_TRANSACTION
27350,MIAU MATTHEW,MADE_TRANSACTION
27351,MIAU MATTHEW,MADE_TRANSACTION
27352,MIAU MATTHEW,MADE_TRANSACTION
27353,MIAU MATTHEW,MADE_TRANSACTION
27354,MIAU MATTHEW,MADE_TRANSACTION
27355,MIAU MATTHEW,MADE_TRANSACTION
27356,MIAU MATTHEW,MADE_TRANSACTION
27357,Kremling Ernest C. II,MADE_TRANSACTION
27358,HALEY JEFFREY V,MADE_TRANSACTION
27359,Potter Ian,MADE_TRANSACTION
27360,Utzschneider Lisa,MADE_TRANSACTION
27361,Gregg Richard,MADE_TRANSACTION
27362,Gregg Richard,MADE_TRANSACTION
27363,Gregg Richard,MADE_TRANSACTION
27364,DRAUGHN JAMES B,MADE_TRANSACTION
27365,DRAUGHN JAMES B,MADE_TRANSACTION
27366,DRAUGHN JAMES B,MADE_TRANSACTION
27367,DRAUGHN JAMES B,MADE_TRANSACTION
27368,SCOTT MARK E,MADE_TRANSACTION
27369,SCOTT MARK E,MADE_TRANSACTION
27370,WICKERSHAM GROVER T,MADE_TRANSACTION
27371,Sagard Capital Partners Management CORP,MADE_TRANSACTION
27372,SURBER RICHARD D,MADE_TRANSACTION
27373,HECKER GUY L JR,MADE_TRANSACTION
27374,FEIGH BREHT T,MADE_TRANSACTION
27375,DRISCOLL JOHN PATRICK,MADE_TRANSACTION
27376,Norwalk Leslie V,MADE_TRANSACTION
27377,Deepak Nayar,MADE_TRANSACTION
27378,Deepak Nayar,MADE_TRANSACTION
27379,Ryan Patrick T,MADE_TRANSACTION
27380,Cmielewski Patricia,MADE_TRANSACTION
27381,Riskind Patricia L.,MADE_TRANSACTION
27382,Greskoviak Joseph P,MADE_TRANSACTION
27383,Anderson Devin J,MADE_TRANSACTION
27384,Bibb Judson William III,MADE_TRANSACTION
27385,Bibb Judson William III,MADE_TRANSACTION
27386,ZOOK DENNIS R,MADE_TRANSACTION
27387,ZOOK DENNIS R,MADE_TRANSACTION
27388,ZOOK DENNIS R,MADE_TRANSACTION
27389,Vachris Roland Michael,MADE_TRANSACTION
27390,Vachris Roland Michael,MADE_TRANSACTION
27391,SCHUTT DOUGLAS W,MADE_TRANSACTION
27392,SCHUTT DOUGLAS W,MADE_TRANSACTION
27393,SCHUTT DOUGLAS W,MADE_TRANSACTION
27394,Rose Timothy L.,MADE_TRANSACTION
27395,Rose Timothy L.,MADE_TRANSACTION
27396,PORTERA JOSEPH P,MADE_TRANSACTION
27397,PORTERA JOSEPH P,MADE_TRANSACTION
27398,PORTERA JOSEPH P,MADE_TRANSACTION
27399,PETTERSON DAVID S,MADE_TRANSACTION
27400,PETTERSON DAVID S,MADE_TRANSACTION
27401,PETTERSON DAVID S,MADE_TRANSACTION
27402,Murphy James P.,MADE_TRANSACTION
27403,Murphy James P.,MADE_TRANSACTION
27404,CAMPBELL H STUART,MADE_TRANSACTION
27405,MOULTON PAUL G,MADE_TRANSACTION
27406,MOULTON PAUL G,MADE_TRANSACTION
27407,McKay John D,MADE_TRANSACTION
27408,McKay John D,MADE_TRANSACTION
27409,McKay John D,MADE_TRANSACTION
27410,LAZARUS FRANZ E,MADE_TRANSACTION
27411,LAZARUS FRANZ E,MADE_TRANSACTION
27412,JELINEK W CRAIG,MADE_TRANSACTION
27413,JELINEK W CRAIG,MADE_TRANSACTION
27414,JELINEK W CRAIG,MADE_TRANSACTION
27415,Jones Douglas E,MADE_TRANSACTION
27416,GALANTI RICHARD A,MADE_TRANSACTION
27417,GALANTI RICHARD A,MADE_TRANSACTION
27418,GALANTI RICHARD A,MADE_TRANSACTION
27419,BROTMAN JEFFREY H,MADE_TRANSACTION
27420,BROTMAN JEFFREY H,MADE_TRANSACTION
27421,GRILLO ANTHONY,MADE_TRANSACTION
27422,Beitler Bradley D.,MADE_TRANSACTION
27423,Rockey Joseph E,MADE_TRANSACTION
27424,Rockey Joseph E,MADE_TRANSACTION
27425,Nutt Jay A.,MADE_TRANSACTION
27426,LIBENSON RICHARD M,MADE_TRANSACTION
27427,Page Lawrence,MADE_TRANSACTION
27428,Page Lawrence,MADE_TRANSACTION
27429,Page Lawrence,MADE_TRANSACTION
27430,Page Lawrence,MADE_TRANSACTION
27431,Page Lawrence,MADE_TRANSACTION
27432,Page Lawrence,MADE_TRANSACTION
27433,Page Lawrence,MADE_TRANSACTION
27434,Page Lawrence,MADE_TRANSACTION
27435,WETMORE EDWARD C,MADE_TRANSACTION
27436,Lampo Craig A,MADE_TRANSACTION
27437,WALTER LUC,MADE_TRANSACTION
27438,Perotti William L,MADE_TRANSACTION
27439,NORWITT RICHARD ADAM,MADE_TRANSACTION
27440,NORWITT RICHARD ADAM,MADE_TRANSACTION
27441,Kardys Richard,MADE_TRANSACTION
27442,GREEN PHILLIP D,MADE_TRANSACTION
27443,FROST PATRICK B,MADE_TRANSACTION
27444,Berman Bobby,MADE_TRANSACTION
27445,Bromley C Corwin,MADE_TRANSACTION
27446,BARUCH STEVEN N,MADE_TRANSACTION
27447,Hartung Steven L,MADE_TRANSACTION
27448,BRACEWELL JOSEPH S,MADE_TRANSACTION
27449,FRYE LATOSHA M,MADE_TRANSACTION
27450,Synnex Technology International CORP,MADE_TRANSACTION
27451,Synnex Technology International CORP,MADE_TRANSACTION
27452,Synnex Technology International CORP,MADE_TRANSACTION
27453,Aamir Mir,MADE_TRANSACTION
27454,MiTAC International CORP,MADE_TRANSACTION
27455,MiTAC International CORP,MADE_TRANSACTION
27456,MiTAC International CORP,MADE_TRANSACTION
27457,MiTAC International CORP,MADE_TRANSACTION
27458,MARTIN BRYAN R,MADE_TRANSACTION
27459,Frankel Michael S.,MADE_TRANSACTION
27460,Benioff Marc,MADE_TRANSACTION
27461,Cooper Cathy E,MADE_TRANSACTION
27462,Russo Carl,MADE_TRANSACTION
27463,Taube Brook,MADE_TRANSACTION
27464,Morben Paul Keith,MADE_TRANSACTION
27465,LEVINE TILLY,MADE_TRANSACTION
27466,LEVINE TILLY,MADE_TRANSACTION
27467,RBS PARTNERS L P /CT,MADE_TRANSACTION
27468,Bergman Judson,MADE_TRANSACTION
27469,CSH Holdings LLC,MADE_TRANSACTION
27470,"FIRSTCASH, INC",MADE_TRANSACTION
27471,Rottenberg Linda,MADE_TRANSACTION
27472,desGarennes Kenneth,MADE_TRANSACTION
27473,KELLOGG PETER R,MADE_TRANSACTION
27474,Mason Christopher,MADE_TRANSACTION
27475,TERRY CHRIS,MADE_TRANSACTION
27476,GELLERT JAY M,MADE_TRANSACTION
27477,Chariag Belgacem,MADE_TRANSACTION
27478,Singh Jaswinder Pal,MADE_TRANSACTION
27479,BARTON RICHARD N,MADE_TRANSACTION
27480,BARTON RICHARD N,MADE_TRANSACTION
27481,BARTON RICHARD N,MADE_TRANSACTION
27482,HARATUNIAN MELANIE,MADE_TRANSACTION
27483,HARATUNIAN MELANIE,MADE_TRANSACTION
27484,MCCONNELL RICK M,MADE_TRANSACTION
27485,Ajdler Arnaud,MADE_TRANSACTION
27486,Kirby George H III,MADE_TRANSACTION
27487,WILKIN NEIL D JR,MADE_TRANSACTION
27488,WILKIN NEIL D JR,MADE_TRANSACTION
27489,Braendeland Jan Egil,MADE_TRANSACTION
27490,BROOKS MARK J,MADE_TRANSACTION
27491,Vanke Troy J,MADE_TRANSACTION
27492,Cohen Michael Daniel,MADE_TRANSACTION
27493,CITIGROUP INC,MADE_TRANSACTION
27494,POLLI GREGORY,MADE_TRANSACTION
27495,HALT PETER,MADE_TRANSACTION
27496,Ferris Gerald P,MADE_TRANSACTION
27497,Calcaterra Chris M.,MADE_TRANSACTION
27498,Bonomo Charles,MADE_TRANSACTION
27499,Bonomo Charles,MADE_TRANSACTION
27500,MIAU MATTHEW,MADE_TRANSACTION
27501,MIAU MATTHEW,MADE_TRANSACTION
27502,MIAU MATTHEW,MADE_TRANSACTION
27503,MIAU MATTHEW,MADE_TRANSACTION
27504,MIAU MATTHEW,MADE_TRANSACTION
27505,MIAU MATTHEW,MADE_TRANSACTION
27506,MIAU MATTHEW,MADE_TRANSACTION
27507,HALEY JEFFREY V,MADE_TRANSACTION
27508,MORENO JEANNE M,MADE_TRANSACTION
27509,Johnson Susan S,MADE_TRANSACTION
27510,Gregg Richard,MADE_TRANSACTION
27511,Gregg Richard,MADE_TRANSACTION
27512,Gregg Richard,MADE_TRANSACTION
27513,Estate of Perry Sumas,MADE_TRANSACTION
27514,DRAUGHN JAMES B,MADE_TRANSACTION
27515,DRAUGHN JAMES B,MADE_TRANSACTION
27516,DRAUGHN JAMES B,MADE_TRANSACTION
27517,DRAUGHN JAMES B,MADE_TRANSACTION
27518,SCOTT MARK E,MADE_TRANSACTION
27519,WICKERSHAM GROVER T,MADE_TRANSACTION
27520,GENOVESE MARRY ELLEN P,MADE_TRANSACTION
27521,Sagard Capital Partners Management CORP,MADE_TRANSACTION
27522,Delorey Clifford M,MADE_TRANSACTION
27523,FEIGH BREHT T,MADE_TRANSACTION
27524,Zane Ellen M,MADE_TRANSACTION
27525,Glaser John P,MADE_TRANSACTION
27526,ROTH GREG,MADE_TRANSACTION
27527,Deepak Nayar,MADE_TRANSACTION
27528,SNYDERMAN RALPH,MADE_TRANSACTION
27529,Ryan Patrick T,MADE_TRANSACTION
27530,Cmielewski Patricia,MADE_TRANSACTION
27531,Riskind Patricia L.,MADE_TRANSACTION
27532,Greskoviak Joseph P,MADE_TRANSACTION
27533,Anderson Devin J,MADE_TRANSACTION
27534,Bibb Judson William III,MADE_TRANSACTION
27535,COX MARK B,MADE_TRANSACTION
27536,ZOOK DENNIS R,MADE_TRANSACTION
27537,ZOOK DENNIS R,MADE_TRANSACTION
27538,Vachris Roland Michael,MADE_TRANSACTION
27539,Vachris Roland Michael,MADE_TRANSACTION
27540,Vachris Roland Michael,MADE_TRANSACTION
27541,SCHUTT DOUGLAS W,MADE_TRANSACTION
27542,SCHUTT DOUGLAS W,MADE_TRANSACTION
27543,Rose Timothy L.,MADE_TRANSACTION
27544,Rose Timothy L.,MADE_TRANSACTION
27545,Rose Timothy L.,MADE_TRANSACTION
27546,PORTERA JOSEPH P,MADE_TRANSACTION
27547,PORTERA JOSEPH P,MADE_TRANSACTION
27548,PETTERSON DAVID S,MADE_TRANSACTION
27549,PETTERSON DAVID S,MADE_TRANSACTION
27550,PETTERSON DAVID S,MADE_TRANSACTION
27551,Murphy James P.,MADE_TRANSACTION
27552,Murphy James P.,MADE_TRANSACTION
27553,Murphy James P.,MADE_TRANSACTION
27554,MOULTON PAUL G,MADE_TRANSACTION
27555,MOULTON PAUL G,MADE_TRANSACTION
27556,MOULTON PAUL G,MADE_TRANSACTION
27557,McKay John D,MADE_TRANSACTION
27558,McKay John D,MADE_TRANSACTION
27559,LAZARUS FRANZ E,MADE_TRANSACTION
27560,LAZARUS FRANZ E,MADE_TRANSACTION
27561,LAZARUS FRANZ E,MADE_TRANSACTION
27562,JELINEK W CRAIG,MADE_TRANSACTION
27563,JELINEK W CRAIG,MADE_TRANSACTION
27564,Jones Douglas E,MADE_TRANSACTION
27565,Jones Douglas E,MADE_TRANSACTION
27566,GALANTI RICHARD A,MADE_TRANSACTION
27567,GALANTI RICHARD A,MADE_TRANSACTION
27568,BROTMAN JEFFREY H,MADE_TRANSACTION
27569,BROTMAN JEFFREY H,MADE_TRANSACTION
27570,BROTMAN JEFFREY H,MADE_TRANSACTION
27571,Parady Steven,MADE_TRANSACTION
27572,Rockey Joseph E,MADE_TRANSACTION
27573,Rockey Joseph E,MADE_TRANSACTION
27574,Bhatia Sanjay,MADE_TRANSACTION
27575,Seaman Maryann T.,MADE_TRANSACTION
27576,Page Lawrence,MADE_TRANSACTION
27577,Page Lawrence,MADE_TRANSACTION
27578,Page Lawrence,MADE_TRANSACTION
27579,Page Lawrence,MADE_TRANSACTION
27580,Page Lawrence,MADE_TRANSACTION
27581,Page Lawrence,MADE_TRANSACTION
27582,Page Lawrence,MADE_TRANSACTION
27583,Page Lawrence,MADE_TRANSACTION
27584,Page Lawrence,MADE_TRANSACTION
27585,WETMORE EDWARD C,MADE_TRANSACTION
27586,Lampo Craig A,MADE_TRANSACTION
27587,WALTER LUC,MADE_TRANSACTION
27588,NORWITT RICHARD ADAM,MADE_TRANSACTION
27589,NORWITT RICHARD ADAM,MADE_TRANSACTION
27590,Olivier Paul,MADE_TRANSACTION
27591,GENOVESE MARRY ELLEN P,MADE_TRANSACTION
27592,CALDERONI ROBERT,MADE_TRANSACTION
27593,Bracher Paul,MADE_TRANSACTION
27594,BRICE TODD A,MADE_TRANSACTION
27595,BARUCH STEVEN N,MADE_TRANSACTION
27596,BARUCH STEVEN N,MADE_TRANSACTION
27597,BRACEWELL JOSEPH S,MADE_TRANSACTION
27598,BRACEWELL JOSEPH S,MADE_TRANSACTION
27599,PRINCE CHARLES,MADE_TRANSACTION
27600,Beedle Joseph M,MADE_TRANSACTION
27601,TELANDER JAN,MADE_TRANSACTION
27602,CHAMBON PHILIPPE,MADE_TRANSACTION
27603,Ho Doreen Woo,MADE_TRANSACTION
27604,"Saba Capital Management, L.P.",MADE_TRANSACTION
27605,Valenta Ronald,MADE_TRANSACTION
27606,McBride John P,MADE_TRANSACTION
27607,Wirth Thomas W,MADE_TRANSACTION
27608,Rustowicz Gregory P,MADE_TRANSACTION
27609,ATKINSON GARY KEVIN,MADE_TRANSACTION
27610,COHANE NEAL,MADE_TRANSACTION
27611,Davanzo Christopher,MADE_TRANSACTION
27612,Davanzo Christopher,MADE_TRANSACTION
27613,MADDY H CHARLES III,MADE_TRANSACTION
27614,TISSUE ROBERT S,MADE_TRANSACTION
27615,WRIGHT DAVID,MADE_TRANSACTION
27616,LAPEYRE JAMES M JR,MADE_TRANSACTION
27617,Armstrong Steve,MADE_TRANSACTION
27618,Armstrong Steve,MADE_TRANSACTION
27619,Barnes Michael Gene,MADE_TRANSACTION
27620,Barnes Michael Gene,MADE_TRANSACTION
27621,JONAS DAVIDI,MADE_TRANSACTION
27622,Estate of Perry Sumas,MADE_TRANSACTION
27623,HAYEK ANDREW P,MADE_TRANSACTION
27624,MIAU MATTHEW,MADE_TRANSACTION
27625,Morais Diane E.,MADE_TRANSACTION
27626,DEBRUNNER DAVID J,MADE_TRANSACTION
27627,ZAZWORSKY LEON,MADE_TRANSACTION
27628,SLOAT JULIA A,MADE_TRANSACTION
27629,McLain Timothy S.,MADE_TRANSACTION
27630,HUPP ALICIA J,MADE_TRANSACTION
27631,DEROBERTS JAMES R,MADE_TRANSACTION
27632,JACKSON DARREN R,MADE_TRANSACTION
27633,Nagy Zoltan,MADE_TRANSACTION
27634,CHAPMAN ROBERT R,MADE_TRANSACTION
27635,FROST PHILLIP MD ET AL,MADE_TRANSACTION
27636,Frost Gamma Investment Trust,MADE_TRANSACTION
27637,Kirshbaum Michael T,MADE_TRANSACTION
27638,Santilli Carla,MADE_TRANSACTION
27639,SMALL MICHAEL,MADE_TRANSACTION
27640,Modruson Frank Blaise,MADE_TRANSACTION
27641,HENSELER PETER J,MADE_TRANSACTION
27642,Boigegrain Barbara A,MADE_TRANSACTION
27643,GUNST ROBERT A,MADE_TRANSACTION
27644,VERZURA TONY,MADE_TRANSACTION
27645,VERZURA TONY,MADE_TRANSACTION
27646,Emmett Dan A,MADE_TRANSACTION
27647,Emmett Dan A,MADE_TRANSACTION
27648,Emmett Dan A,MADE_TRANSACTION
27649,Robbins Cynthia G.,MADE_TRANSACTION
27650,CZIRR JAMES C,MADE_TRANSACTION
27651,CZIRR JAMES C,MADE_TRANSACTION
27652,Benioff Marc,MADE_TRANSACTION
27653,Benioff Marc,MADE_TRANSACTION
27654,FARAHI BOB,MADE_TRANSACTION
27655,RAWLINGS DARRYL,MADE_TRANSACTION
27656,Rondeau Christopher,MADE_TRANSACTION
27657,"10X Capital Management, LLC",MADE_TRANSACTION
27658,"10X Capital Management, LLC",MADE_TRANSACTION
27659,Kilguss George E III,MADE_TRANSACTION
27660,FARAHI JOHN,MADE_TRANSACTION
27661,Hobart Brian E,MADE_TRANSACTION
27662,RADY PAUL M,MADE_TRANSACTION
27663,Ulenberg Stephen John,MADE_TRANSACTION
27664,BEHBEHANI TAHER G.,MADE_TRANSACTION
27665,BORTNAK JAMES,MADE_TRANSACTION
27666,Wilson-Thompson Kathleen,MADE_TRANSACTION
27667,Karels Kenneth James,MADE_TRANSACTION
27668,Chapman Peter Robert,MADE_TRANSACTION
27669,MCCANN ALEXANDER,MADE_TRANSACTION
27670,Joyce Thomas Patrick JR,MADE_TRANSACTION
